,Unnamed: 0,Titles,Released,Runtime,Metascores,IMDB,User Reviews,Critic Reviews,Directors,Writers,Studios,Budget,US Gross,Worldwide Gross,Aspect Ratio,Runtime_mins
2001,2001,Interrogation,2016,1h 33min,0,5.0,19,9,Stephen Reynolds,Michael Finch,WWE Studios,0,0,28184,,93
2002,2002,The Day,2011,1h 27min,41,5.2,88,73,Douglas Aarniokoski,Luke Passmore,Content Media Corporation International,0,20984,80848,1.85 : 1,87
2003,2003,The Forsaken,2001,1h 30min,35,5.3,127,63,J.S. Cardone,J.S. Cardone,Screen Gems,15000000,7288451,8704851,1.85 : 1,90
2004,2004,Rocky Handsome,2016,1h 59min,0,6.8,70,31,Nishikant Kamat,Ritesh Shah,Azure Entertainment,0,0,69289,,119
2005,2005,The Take,2007,1h 36min,67,5.8,35,14,Brad Furman,Jonas Pate,Hatchet Films,800000,0,0,1.85 : 1,96
2006,2006,Hell's Belles,1969,1h 35min,0,5.6,0,0,Maury Dexter,R.G. McMullen,American International Pictures (AIP),0,0,0,1.85 : 1,95
2007,2007,Citizen Toxie: The Toxic Avenger IV,2000,1h 49min,0,6.1,0,0,Lloyd Kaufman,Trent Haaga,Cineguild Entertainment Group,500000,0,0,1.85 : 1,109
2008,2008,Su Qi-er,2010,1h 55min,62,6.4,42,79,Woo-Ping Yuen,Chi-long To,Edko Films,20000000,0,3481371,2.35 : 1,115
2009,2009,Do or Die,1991,1h 37min,0,4.2,19,20,Andy Sidaris,Andy Sidaris,Malibu Bay Films,0,0,0,1.85 : 1,97
2010,2010,Seong lung wui,1992,1h 44min,0,6.5,0,0,Ringo Lam,Barry Wong,Golden Way Films Ltd.,10000000,8359717,8359717,2.39 : 1,104
2011,2011,Jian yu,2010,1h 57min,0,6.8,0,0,Chao-Bin Su,Chao-Bin Su,Beijing Gallop Horse Film & TV Production,12000000,0,13388204,2.35 : 1,117
2012,2012,Masterminds,1997,1h 46min,0,5.2,34,26,Roger Christian,Floyd Byars,Columbia Pictures,0,1935539,1935539,2.35 : 1,106
2013,2013,The Mod Squad,1999,1h 32min,16,4.3,109,62,Scott Silver,Buddy Ruskin,Metro-Goldwyn-Mayer (MGM),50000000,13263993,13263993,1.85 : 1,92
2014,2014,Suchîmubôi,2004,2h 6min,66,6.9,88,119,Katsuhiro Ôtomo,Sadayuki Murai,Bandai Visual Company,22000000,468867,10870198,1.85 : 1,126
2015,2015,Mission Kashmir,2000,,0,6.7,41,6,Vidhu Vinod Chopra,Vikram Chandra,Destination Films,0,0,0,2.35 : 1,0
2016,2016,Jagga Jasoos,2017,2h 41min,0,6.5,155,28,Anurag Basu,Anurag Basu,Atlanta Production,0,861740,1154862,2.35 : 1,161
2017,2017,Higher Power,2018,1h 33min,0,4.8,76,9,Matthew Charles Santoro,Julia Fair,Break Media,0,528,528,2.4 : 1,93
2018,2018,Deu suay doo,2009,1h 52min,0,6.1,0,0,Rashane Limtrakul,Rashane Limtrakul,Baa-Ram-Ewe,0,0,961563,2.35 : 1,112
2019,2019,Shadow Conspiracy,1997,1h 43min,0,4.9,0,0,George P. Cosmatos,Adi Hasak,Cinergi Pictures Entertainment,45000000,2312463,2312463,2.35 : 1,103
2020,2020,Cat Run,2011,1h 46min,33,5.6,32,38,John Stockwell,Nick Ball,Lleju Productions,0,30000,65708,2.35 : 1,106
2021,2021,Give 'em Hell Malone,2009,1h 36min,0,5.9,27,46,Russell Mulcahy,Mark Hosack,Hannibal Media,15000000,0,0,2.35 : 1,96
2022,2022,A Warrior's Heart,2011,1h 26min,24,5.4,11,6,Mike Sears,Martin Dugard,California Pictures,2500000,0,0,,86
2023,2023,Gojira X Mekagojira,2002,1h 28min,0,6.7,0,0,Masaaki Tezuka,Wataru Mimura,Toho Company,8500000,0,14122958,2.35 : 1,88
2024,2024,Kaijû sôshingeki,1968,1h 29min,0,6.5,86,68,Ishirô Honda,Ishirô Honda,Toho Company,0,0,0,2.35 : 1,89
2025,2025,Ejen Ali the Movie,2019,1h 37min,0,8.6,88,1,Muhammad Usamah Zaid,Fuad Md Din,Malaysia Digital Economy Corporation,0,0,0,17 : 9,97
2026,2026,A Gentleman,2017,2h 25min,0,6.2,76,14,Krishna D.K.,Raj Nidimoru,Fox STAR Studios,0,410055,3438746,,145
2027,2027,Inuyashiki,2018,2h 7min,0,6.6,0,0,Shinsuke Sato,Hiroya Oku,,0,0,5598102,2.39 : 1,127
2028,2028,Skin Trade,2014,1h 36min,39,5.6,61,79,Ekachai Uekrongtham,Dolph Lundgren,Baumgarten Management and Productions (BMP),9000000,1242,595268,2.35 : 1,96
2029,2029,Beer for My Horses,2008,1h 26min,0,4.9,27,12,Michael Salomon,Rodney Carrington,B4MH Productions,0,666045,666045,1.85 : 1,86
2030,2030,The Tracker,2019,1h 35min,0,3.6,26,9,Giorgio Serafini,Rab Berry,Sun Film Group,0,0,0,2.35 : 1,95
2031,2031,Si wang ta,1980,1h 36min,0,5.1,0,0,See-Yuen Ng,Tin Shing Hoh,Seasonal Film Corporation,0,0,0,2.35 : 1,96
2032,2032,The Dead,2010,1h 45min,59,5.7,116,123,Howard J. Ford,Howard J. Ford,Indelible Productions,0,0,4891,1.85 : 1,105
2033,2033,Blackthorn,2011,1h 42min,61,6.5,58,112,Mateo Gil,Miguel Barros,Ariane Mararía Films,0,200558,987883,2.35 : 1,102
2034,2034,Long men fei jia,2011,2h 2min,57,6.0,27,73,Hark Tsui,Hark Tsui,Beijing Liangzi Group,35000000,170276,3323381,2.35 : 1,122
2035,2035,Max 2: White House Hero,2017,1h 25min,0,5.2,12,13,Brian Levant,Steven Altiere,Metro-Goldwyn-Mayer (MGM),0,0,72585,1.78 : 1,85
2036,2036,Retroactive,1997,1h 31min,0,6.2,0,0,Louis Morneau,Michael Hamilton-Wright,Orion Pictures,0,0,0,2.35 : 1,91
2037,2037,A Murder of Crows,1998,1h 42min,0,6.3,80,19,Rowdy Herrington,Rowdy Herrington,Motion International,0,0,0,1.85 : 1,102
2038,2038,Fuzz,1972,1h 32min,0,5.5,0,0,Richard A. Colla,Evan Hunter,Filmways,0,566628,0,1.85 : 1,92
2039,2039,Du zhan,2012,1h 47min,86,7.0,42,123,Johnnie To,Ka-Fai Wai,Beijing Hairun Pictures Company,0,128195,24676341,2.35 : 1,107
2040,2040,Paparazzi,2004,1h 24min,38,5.7,141,75,Paul Abascal,Forry Smith,Twentieth Century Fox,20000000,15714234,16796512,2.35 : 1,84
2041,2041,Enemies Closer,2013,1h 25min,49,5.2,49,59,Peter Hyams,Eric Bromberg,After Dark Films,5000000,0,0,2.39 : 1,85
2042,2042,Paper Soldiers,2002,1h 28min,0,5.5,0,0,David Daniel,Brian Ash,Roc-a-fella Films,0,0,0,1.85 : 1,88
2043,2043,Theodore Rex,1995,1h 32min,0,2.4,46,25,Jonathan R. Betuel,Jonathan R. Betuel,J&M Entertainment,33500000,0,0,1.85 : 1,92
2044,2044,I Love Trouble,1994,2h 3min,0,5.3,0,0,Charles Shyer,Nancy Meyers,Annhall,45000000,30806194,30806194,1.85 : 1,123
2045,2045,The Warrior Queen of Jhansi,2019,1h 42min,27,4.2,17,27,Swati Bhise,Devika Bhise,Cayenne Pepper Productions,0,177289,202142,,102
2046,2046,Code of Honor,2016,1h 46min,0,4.1,36,25,Michael Winnick,Michael Winnick,Code of Honor,5000000,0,0,,106
2047,2047,I nuovi barbari,1983,1h 31min,0,4.6,63,74,Enzo G. Castellari,Tito Carpi,Deaf International,0,0,0,2.35 : 1,91
2048,2048,Men of War,1994,1h 42min,0,5.8,0,0,Perry Lang,Stan Rogow,MDP Worldwide,8600000,0,0,2.39 : 1,102
2049,2049,7 Guardians of the Tomb,2018,1h 30min,0,4.5,53,30,Kimble Rendall,Jonathan Scanlon,Nest Holdings,0,0,7910928,2.39 : 1,90
2050,2050,The Crocodile Hunter: Collision Course,2002,1h 30min,50,5.4,109,35,John Stainton,John Stainton,Metro-Goldwyn-Mayer (MGM),12000000,28442574,33082548,2.35 : 1,90
2051,2051,Shopping,1994,1h 45min,0,5.4,0,0,Paul W.S. Anderson,Paul W.S. Anderson,Channel Four Films,0,3061,3061,1.85 : 1,105
2052,2052,Dishoom,2016,2h 4min,0,5.1,31,26,Rohit Dhawan,Rohit Dhawan,Eros Worldwide,0,812737,1331922,,124
2053,2053,Elephant White,2011,1h 31min,0,5.1,49,31,Prachya Pinkaew,Kevin Bernhardt,Millennium Films,10000000,0,0,2.35 : 1,91
2054,2054,McHale's Navy,1997,1h 48min,18,4.6,45,22,Bryan Spicer,Peter Crabbe,Sheinberg Productions,31190000,4529843,4529843,1.85 : 1,108
2055,2055,Ajin,2017,1h 49min,0,6.3,0,0,Katsuyuki Motohiro,Gamon Sakurai,Amuse,0,0,10750712,2.35 : 1,109
2056,2056,The Power of Few,2013,1h 36min,0,5.2,37,28,Leone Marucci,Leone Marucci,Steelyard Pictures,4000000,25000,45659,1.85 : 1,96
2057,2057,Gojira vs. Biorante,1989,1h 44min,0,6.6,0,0,Kazuki Ohmori,Shinichiro Kobayashi,Toho Company,5000000,0,0,1.85 : 1,104
2058,2058,"Indio Black, sai che ti dico: Sei un gran figlio di...",1970,1h 44min,0,6.0,0,0,Gianfranco Parolini,Renato Izzo,Produzioni Europee Associate (PEA),0,546926,0,2.35 : 1,104
2059,2059,House of the Rising Sun,2011,1h 30min,0,4.4,0,0,Brian A. Miller,Chuck Hustmyre,Berkshire Axis Media,1500000,0,0,1.85 : 1,90
2060,2060,Mulgoe,2018,1h 45min,0,6.1,19,39,Jong-ho Huh,Jeong-uk Byeon,CJ E&M Film Financing & Investment Entertainment & Comics,0,0,5247503,1.85 : 1,105
2061,2061,Rangoon,2017,2h 50min,0,5.6,55,30,Vishal Bhardwaj,Matthew Robbins,Viacom18 Motion Pictures,0,0,104174,,170
2062,2062,Tang ren jie tan an 2,2018,2h 1min,48,6.1,9,11,Sicheng Chen,Sicheng Chen,Gosh Film Entertainment,0,1983984,544185156,2.39 : 1,121
2063,2063,Skin Traffik,2015,1h 37min,0,4.3,38,15,Ara Paiaya,Adam Davidson,Raging Pictures,15000000,0,0,2.35 : 1,97
2064,2064,12 Rounds 2: Reloaded,2013,1h 35min,0,5.3,14,33,Roel Reiné,David Benullo,WWE Studios,4000000,0,0,1.78 : 1,95
2065,2065,Bharat,2019,2h 30min,0,4.9,941,25,Ali Abbas Zafar,Su-jin Park,AVA Films & Entertainment,0,2971549,35261263,2.35 : 1,150
2066,2066,End of a Gun,2016,1h 36min,0,3.8,32,15,Keoni Waxman,Chuck Hustmyre,Actionhouse Pictures,5000000,0,0,,96
2067,2067,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,1h 8min,0,7.8,0,0,Daisuke Nishio,Thomas Bangalter,Toei Animation,0,0,46408,1.33 : 1,68
2068,2068,Simmba,2018,2h 38min,0,5.6,1100,21,Rohit Shetty,Puri Jagannadh,Dharma Productions,0,5102129,51329472,,158
2069,2069,Ramayana: The Legend of Prince Rama,1992,2h 50min,0,9.0,0,0,Ram Mohan,Krishna Shah,Nippon Ramayana Film Co.,0,0,0,,170
2070,2070,Stiletto,2008,1h 39min,0,4.9,28,16,Nick Vallelonga,Paul Sloan,TinRes Entertainment,4000000,0,0,2.35 : 1,99
2071,2071,Tom Sawyer & Huckleberry Finn,2014,1h 30min,0,5.2,13,4,Jo Kastner,Jo Kastner,Midwest,0,0,0,2.35 : 1,90
2072,2072,Death House,2017,1h 35min,0,3.0,97,41,B. Harrison Smith,B. Harrison Smith,Entertainment Factory,0,23833,23833,,95
2073,2073,Hunt to Kill,2010,1h 38min,0,5.2,61,46,Keoni Waxman,Frank Hannah,"Nasser Group, North",2300000,0,160867,1.78 : 1,98
2074,2074,The Powerpuff Girls Movie,2002,1h 13min,65,6.6,77,50,Craig McCracken,Charlie Bean,Cartoon Network Studios,11000000,11412414,16426471,1.85 : 1,73
2075,2075,Baaghi,2016,2h 13min,0,5.2,58,24,Sabir Khan,Shifuji Shaurya Bharadwaj,Benetone Films,5200000,438207,11267839,,133
2076,2076,Most Wanted,1997,1h 39min,0,5.6,37,28,David Hogan,Keenen Ivory Wayans,Ivory Way Productions,25000000,6391946,11838218,2.35 : 1,99
2077,2077,Xi yang tian shi,2002,1h 51min,66,6.7,72,68,Corey Yuen,Jeffrey Lau,Columbia Pictures Film Production Asia,0,76584,810243,1.85 : 1,111
2078,2078,Jawbone,2017,1h 31min,0,6.5,26,38,Thomas Napper,Johnny Harris,EMU Films,0,0,33919,1.78 : 1,91
2079,2079,Lazer Team,2015,1h 42min,42,5.6,44,45,Matt Hullum,Burnie Burns,Rooster Teeth Productions,2480421,1186426,1406538,2.39 : 1,102
2080,2080,Appurushîdo,2004,1h 41min,40,7.0,67,68,Shinji Aramaki,Shirow Masamune,Appleseed Film Partners,0,129135,1650432,1.85 : 1,101
2081,2081,Plastic,2014,1h 42min,32,6.0,21,29,Julian Gilbey,Chris Howard,Gateway Films,10000000,0,973987,2.35 : 1,102
2082,2082,Code Name: The Cleaner,2007,1h 24min,33,4.6,32,49,Les Mayfield,Robert Adetuyi,New Line Cinema,20000000,8135024,10337477,1.85 : 1,84
2083,2083,5 Days of War,2011,1h 53min,31,5.6,71,76,Renny Harlin,Mikko Alanne,Rex Media,12000000,17479,316944,2.35 : 1,113
2084,2084,Dance of the Dead,2008,1h 27min,0,5.8,82,94,Gregg Bishop,Joe Ballarini,Compound B,0,0,0,1.85 : 1,87
2085,2085,Gojira vs. Mekagojira,1993,1h 48min,0,6.6,49,40,Takao Okawara,Yutaka Izubuchi,Toho Company,9500000,0,0,1.85 : 1,108
2086,2086,Plunkett & Macleane,1999,1h 39min,44,6.4,114,64,Jake Scott,Selwyn Roberts,Arts Council of England,0,474900,474900,2.39 : 1,99
2087,2087,24,2016,2h 44min,0,7.9,131,19,Vikram K. Kumar,Vikram K. Kumar,2D Entertainment,0,0,336771,,164
2088,2088,Perrier's Bounty,2009,1h 28min,47,6.4,35,54,Ian Fitzgibbon,Mark O'Rowe,Parallel Film Productions,0,828,167938,2.35 : 1,88
2089,2089,Judwaa 2,2017,2h 25min,0,3.6,88,21,David Dhawan,Yunus Sajawal,Apple & Orange Pictures,0,1431255,28733523,,145
2090,2090,Digimon: The Movie,2000,1h 22min,20,6.1,70,29,Bob Buchholz,Akiyoshi Hongo,Saban Entertainment,5000000,9631153,16643191,1.85 : 1,82
2091,2091,The Traveler,2010,1h 36min,0,4.1,58,19,Michael Oblowitz,Joseph C. Muscat,Voltage Pictures,4000000,0,0,2.35 : 1,96
2092,2092,Magadheera,2009,2h 27min,0,7.7,44,33,S.S. Rajamouli,Vijayendra Prasad,Geetha Arts,0,0,0,2.35 : 1,147
2093,2093,Java Heat,2013,1h 44min,35,5.1,18,37,Conor Allyn,Conor Allyn,Margate House Films,15000000,1061,189739,2.35 : 1,104
2094,2094,Absolution,2015,1h 36min,0,4.5,31,32,Keoni Waxman,Richard Beattie,Daro Film Distribution,5000000,0,0,,96
2095,2095,Female Fight Club,2016,1h 30min,0,4.2,13,19,Miguel Angel Ferrer,Anastazja Davis,Cineville,2000000,0,22253,2.35 : 1,90
2096,2096,Boh lei chun,1999,2h 1min,0,6.1,105,43,Vincent Kok,Jackie Chan,GH Pictures,0,0,451518,2.35 : 1,121
2097,2097,The Foreigner,2003,1h 36min,0,3.4,0,0,Michael Oblowitz,Darren Campbell,Franchise Pictures,10700000,0,0,1.85 : 1,96
2098,2098,Beyond Rangoon,1995,1h 40min,0,6.6,49,25,John Boorman,Alex Lasker,Castle Rock Entertainment,23000000,5750110,5750110,2.39 : 1,100
2099,2099,Undead,2003,1h 44min,34,5.4,208,132,Michael Spierig,Michael Spierig,Spierigfilm,0,41196,187847,1.85 : 1,104
2100,2100,Raid,2018,2h 2min,0,7.4,91,21,Raj Kumar Gupta,Nischay Kutt,Panorama Studios,0,1010385,15694591,,122
2101,2101,Dead Shack,2017,1h 25min,0,5.5,0,0,Peter Ricq,Phil Ivanusic,Goodbye Productions,0,0,0,2.39 : 1,85
2102,2102,Asoka,2001,3h,0,6.5,103,31,Santosh Sivan,Saket Chaudhary,Arclightz and Films Pvt. Ltd.,0,731277,1340718,2.35 : 1,180
2103,2103,Last Passenger,2013,1h 37min,66,5.7,59,63,Omid Nooshin,Omid Nooshin,NDF International,2500000,14806,54110,2.35 : 1,97
2104,2104,In the Name of the King: The Last Mission,2014,1h 26min,0,3.1,16,22,Uwe Boll,Joel Ross,Event Film Distribution,3500000,0,0,1.78 : 1,86
2105,2105,Countdown,2016,1h 30min,0,4.8,8,19,John Stockwell,Michael Finch,WWE Studios,0,0,29574,,90
2106,2106,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,1h 26min,54,6.7,80,82,Matt Maiellaro,Matt Maiellaro,Adult Swim,750000,5520368,5520368,1.85 : 1,86
2107,2107,Into the Sun,2005,1h 37min,0,4.4,0,0,mink,Steven Seagal,Aries,15000000,0,175563,1.85 : 1,97
2108,2108,Jung on zo,1993,1h 47min,0,6.8,28,52,Kirk Wong,Tin Nam Chun,Golden Harvest Company,0,194720,3741869,1.85 : 1,107
2109,2109,Shadowboxer,2005,1h 33min,33,5.5,78,47,Lee Daniels,Will Rokos,Teton Films,0,370627,519802,2.35 : 1,93
2110,2110,Adult Beginners,2014,1h 32min,57,5.6,30,49,Ross Katz,Nick Kroll,Burn Later Productions,0,108808,108808,1.85 : 1,92
2111,2111,Green Street 3: Never Back Down,2013,1h 33min,0,5.2,18,27,James Nunn,David Beton,Tea Shop Productions,0,0,0,2.35 : 1,93
2112,2112,Shooting Heroin,2020,1h 30min,0,5.3,42,11,Spencer T. Folmar,Spencer T. Folmar,SpenceTF Productions,0,0,0,,90
2113,2113,Gekijô-ban poketto monsutâ: Kesshô-tô no teiô,2000,1h 33min,0,5.9,0,0,Kunihiko Yuyama,Marc M.,4 Kids Entertainment,16000000,17052128,68411275,,93
2114,2114,Fong juk,2006,1h 50min,73,7.2,33,104,Johnnie To,Kam-Yuen Szeto,Media Asia Films,0,51957,1230135,2.35 : 1,110
2115,2115,Maharshi,2019,2h 56min,0,7.3,175,6,Vamshi Paidipally,Hari,PVP Cinema,0,0,595200,,176
2116,2116,Kill Buljo: The Movie,2007,1h 33min,0,5.7,15,10,Tommy Wirkola,Stig Frode Henriksen,Yellow Bastard Production,0,0,1098618,1.85 : 1,93
2117,2117,Zero Tolerance,2015,1h 29min,0,4.1,0,0,Wych Kaosayananda,Wych Kaosayananda,Zero Tolerance Films,5000000,0,0,,89
2118,2118,Transit,2012,1h 28min,0,5.8,72,42,Antonio Negret,Michael Gilvary,After Dark Films,5000000,0,663432,2.35 : 1,88
2119,2119,Batman: Return of the Caped Crusaders,2016,1h 18min,0,6.8,51,52,Rick Morales,Michael Jelenic,Warner Bros. Animation,3500000,0,56711,1.78 : 1,78
2120,2120,Vigilante Diaries,2016,1h 47min,0,5.1,19,22,Christian Sesma,Christian Sesma,Oscar Gold Productions,1000000,1991,176777,,107
2121,2121,Top Dog,1995,1h 26min,0,4.2,0,0,Aaron Norris,Aaron Norris,Live Entertainment,6000000,5093707,5093707,1.85 : 1,86
2122,2122,Di renjie: Tong tian di guo,2010,2h 3min,75,6.6,43,127,Hark Tsui,Chia-Lu Chang,China Film Co-Production Corporation,13000000,459836,51899269,2.35 : 1,123
2123,2123,Take Point,2018,1h 59min,0,5.4,27,15,Byung-woo Kim,Byung-woo Kim,CJ Entertainment,0,112386,12908032,,119
2124,2124,Swelter,2014,1h 36min,0,4.6,32,23,Keith Parmer,Keith Parmer,Grand Peaks Entertainment,8000000,0,38158,,96
2125,2125,Jet Pilot,1957,1h 53min,0,5.7,0,0,Josef von Sternberg,Jules Furthman,RKO Radio Pictures,9000000,0,0,1.66 : 1,113
2126,2126,The Lovers,2015,1h 49min,19,4.6,26,10,Roland Joffé,Ajey Jhankar,Corsan,50000000,0,66428,,109
2127,2127,Lung foo fung wan,1987,1h 45min,0,7.1,0,0,Ringo Lam,Ringo Lam,Cinema City,0,0,0,1.85 : 1,105
2128,2128,Crossover,2006,1h 35min,30,2.2,35,27,Preston A. Whitmore II,Preston A. Whitmore II,360 Pictures,5800000,7009668,7009668,1.85 : 1,95
2129,2129,Xi you ji zhi da sheng gui lai,2015,1h 29min,0,6.8,24,6,Tian Xiao Peng,Cory Edwards,Beijing Weiying Shidai Technology Co.,0,0,153262397,,89
2130,2130,Bing feng: Yong heng zhi men,2018,1h 44min,0,3.9,28,21,Wai-Man Yip,Fung Lam,Zhongmeng Century Media,0,0,4957041,2.35 : 1,104
2131,2131,Fay Grim,2006,1h 58min,52,6.2,52,81,Hal Hartley,Hal Hartley,HDNet Films,0,126714,193067,1.85 : 1,118
2132,2132,Kirot,2009,1h 43min,0,5.8,22,63,Danny Lerner,Danny Lerner,Bleiberg Entertainment,3000000,0,1948,2.35 : 1,103
2133,2133,Next Day Air,2009,1h 24min,46,5.8,27,48,Benny Boom,Blair Cobbs,A-Mark Entertainment,3000000,10027047,10172519,1.85 : 1,84
2134,2134,Revenge of the Green Dragons,2014,1h 34min,36,5.3,38,53,Andrew Lau,Michael Di Jiacomo,IM Global,5000000,0,107412,2.35 : 1,94
2135,2135,Arjun Patiala,2019,1h 47min,0,4.3,36,9,Rohit Jugraj,Ritesh Shah,Bake My Cake Films,0,0,960215,2.35 : 1,107
2136,2136,Maximum Conviction,2012,1h 38min,0,4.8,48,59,Keoni Waxman,Richard Beattie,Steamroller Productions,8000000,0,0,1.78 : 1,98
2137,2137,"Gojira, Ebirâ, Mosura: Nankai no daiketto",1966,1h 27min,0,5.5,0,0,Jun Fukuda,Shin'ichi Sekizawa,Toho Company,1200000,0,0,2.35 : 1,87
2138,2138,Until Death,2007,1h 41min,0,5.8,59,34,Simon Fellows,Dan Harris,Millennium Films,12000000,0,212921,2.35 : 1,101
2139,2139,Delta Farce,2007,1h 30min,17,3.6,68,45,C.B. Harding,Bear Aderhold,Sleeping Marmots Production,0,8130530,8729473,1.85 : 1,90
2140,2140,'A' gai wak 2,1987,1h 46min,0,7.1,25,34,Jackie Chan,Jackie Chan,Golden Harvest Company,0,0,0,2.39 : 1,106
2141,2141,Kaante,2002,2h 34min,41,6.5,58,9,Sanjay Gupta,Sanjay Gupta,Film Club,0,1041228,5753991,2.35 : 1,154
2142,2142,Chill Factor,1999,1h 42min,33,5.2,91,70,Hugh Johnson,Drew Gitlin,Morgan Creek Entertainment,70000000,11263966,11788676,2.35 : 1,102
2143,2143,Sarkar 3,2017,2h 10min,0,4.9,23,17,Ram Gopal Varma,P. Jaya Kumar,AB Corp Ltd.,0,249588,358928,,130
2144,2144,Ammazzali tutti e torna solo,1968,1h 40min,0,6.4,0,0,Enzo G. Castellari,Tito Carpi,Fida Cinematografica,0,0,0,2.35 : 1,100
2145,2145,The Demolitionist,1995,1h 40min,0,4.3,0,0,Robert Kurtzman,Brian DiMuccio,A-Pix Entertainment,1000000,0,0,1.33 : 1,100
2146,2146,Left Behind III: World at War,2005,1h 35min,0,4.6,70,10,Craig R. Baxley,Jean Brincko,Cloud Ten Pictures,4600000,0,0,1.78 : 1,95
2147,2147,Spiders 3D,2013,1h 29min,0,3.3,56,73,Tibor Takács,Joseph Farruggia,Millennium Films,7000000,0,257019,1.78 : 1,89
2148,2148,Shootfighter: Fight to the Death,1993,1h 40min,0,5.4,0,0,Patrick Alan,Judd Lynn,ANA Productions,0,0,0,,100
2149,2149,Valentine,2017,1h 45min,0,4.7,37,10,Agus Hermansyah Mawardy,Beby Hasibuan,Skylar Comics,0,0,0,2.35 : 1,105
2150,2150,The Asian Connection,2016,1h 30min,0,3.2,23,22,Daniel Zirilli,D. Glase Lomond,Parkside Pictures,2000000,0,34735,2.35 : 1,90
2151,2151,Dylan Dog: Dead of Night,2010,1h 48min,31,5.1,78,143,Kevin Munroe,Thomas Dean Donnelly,Hyde Park Films,20000000,1186538,5782515,2.35 : 1,108
2152,2152,Fist of the North Star,1995,1h 43min,0,3.9,72,33,Tony Randel,Buronson,First Look International,7000000,0,0,1.85 : 1,103
2153,2153,Rev,2020,1h 31min,0,5.5,24,4,Ant Horasanli,Ant Horasanli,N5 Pictures,0,0,29633,,91
2154,2154,Rapa Nui,1994,1h 47min,0,6.4,28,11,Kevin Reynolds,Kevin Reynolds,Majestic Films International,20000000,305070,305070,2.39 : 1,107
2155,2155,End Game,2006,1h 33min,0,5.1,0,0,Andy Cheng,J.C. Pollock,Millennium Films,5000000,0,208101,1.85 : 1,93
2156,2156,Avalon,2001,1h 47min,0,6.5,148,71,Mamoru Oshii,Kazunori Itô,Deiz Production,8000000,0,449275,1.85 : 1,107
2157,2157,All the Queen's Men,2001,1h 39min,19,4.9,39,20,Stefan Ruzowitzky,Digby Wolfe,Atlantic Streamline,15000000,23662,121258,2.35 : 1,99
2158,2158,Cross 3,2019,1h 40min,0,2.0,17,4,Patrick Durham,Patrick Durham,Morningstar Films,0,0,0,1.78 : 1,100
2159,2159,Vinaya Vidheya Rama,2019,2h 26min,0,3.3,84,4,Boyapati Srinu,M. Rathnam,DVV Entertainment,0,0,42832,2.35 : 1,146
2160,2160,BoBoiBoy Movie 2,2019,2h,0,7.3,0,0,Nizam Razak,Anas Abdul Aziz,Animonsta Studios,0,0,56245,,120
2161,2161,Firepower,1993,1h 35min,0,5.2,0,0,Richard Pepin,Michael January,PM Entertainment Group,0,0,0,,95
2162,2162,Dokjeon,2018,2h 3min,58,6.5,18,27,Hae-Young Lee,Jung Seo-Kyoung,Yong Film,0,365639,39047153,2.35 : 1,123
2163,2163,Junglee,2019,1h 55min,0,5.6,40,13,Chuck Russell,Adam Prince,Junglee Pictures,0,295784,4033587,,115
2164,2164,Les rivières pourpres 2 - Les anges de l'apocalypse,2004,1h 40min,0,6.0,48,41,Olivier Dahan,Luc Besson,Studio Légende,0,152148,40152148,2.35 : 1,100
2165,2165,Saints and Soldiers: The Void,2014,1h 34min,0,5.3,33,6,Ryan Little,Ryan Little,Go Films,0,0,0,,94
2166,2166,Hijacked,2012,1h 26min,0,3.8,33,29,Brandon Nutt,Brandon Nutt,NuttHouse Moving Pictures Company,0,0,0,,86
2167,2167,Jin yi wei,2010,1h 54min,50,6.3,26,55,Daniel Lee,Daniel Lee,Visualizer Film Productions,20000000,0,3787100,2.35 : 1,114
2168,2168,One Good Cop,1991,1h 54min,0,5.9,0,0,Heywood Gould,Heywood Gould,Hollywood Pictures,4000000,11276846,11276846,1.85 : 1,114
2169,2169,Force 2,2016,2h 7min,0,6.2,40,18,Abhinay Deo,Jasmeet K Reen,J.A. Entertainment,0,0,189742,,127
2170,2170,Andròn: The Black Labyrinth,2015,1h 40min,16,2.7,65,18,Francesco Cinquemani,Francesco Cinquemani,Ambi Pictures,0,0,0,2.39 : 1,100
2171,2171,Shun liu ni liu,2000,1h 53min,0,6.9,0,0,Hark Tsui,Koan Hui,Columbia Pictures Film Production Asia,0,10770,243978,2.35 : 1,113
2172,2172,Rogue Warfare 3: Death of a Nation,2020,1h 35min,0,3.2,13,2,Mike Gunther,Michael Day,5150 Action,0,0,0,2.35 : 1,95
2173,2173,Vidocq,2001,1h 38min,0,6.5,0,0,Pitof,Eugène-François Vidocq,RF2K Productions,0,0,13240767,1.85 : 1,98
2174,2174,Shivaay,2016,2h 33min,0,6.2,120,15,Ajay Devgn,Sandeep Shrivastava,NH Studioz,0,0,12071738,2.35 : 1,153
2175,2175,Gekijôban Fairy Tail: Dragon Cry,2017,1h 25min,0,7.1,15,5,Tatsuma Minamikawa,Hiro Mashima,A-1 Pictures,0,519461,1420035,,85
2176,2176,Ninja Cheerleaders,2008,1h 21min,0,3.3,0,0,David Presley,David Presley,Hi-Fidelity Films,0,0,0,1.78 : 1,81
